# wavelength[micron] photons/cm^2/s/Angstrom/arcsec^2
1.279132 1.589266e-05
1.279263 3.289123e-05
1.279394 5.845931e-05
1.279524 7.718504e-05
1.279655 8.143381e-05
1.279786 8.400285e-05
1.279917 1.629406e-04
1.280048 2.848046e-04
1.280179 3.548299e-04
1.280310 3.312248e-04
1.280441 4.018964e-04
1.280572 6.465749e-04
1.280702 7.424572e-04
1.280833 5.284140e-04
1.280964 1.961695e-04
1.281095 3.854468e-05
1.281226 2.107689e-05
1.281357 1.286347e-05
1.281488 1.155714e-05
1.281619 1.132812e-05
1.281750 1.602026e-05
1.281880 2.159727e-05
1.282011 2.385357e-05
1.282142 3.121407e-05
1.282273 8.679184e-05
1.282404 1.488931e-04
1.282535 1.532442e-04
1.282666 8.755988e-05
1.282797 2.760935e-05
1.282927 2.098027e-05
1.283058 3.460676e-05
1.283189 9.701217e-05
1.283320 2.207464e-04
1.283451 2.811633e-04
1.283582 2.126832e-04
1.283713 7.821088e-05
1.283844 1.542357e-05
1.283975 1.094641e-05
1.284105 1.063850e-05
1.284236 1.880099e-05
1.284367 6.540004e-05
1.284498 1.123742e-04
1.284629 1.119700e-04
1.284760 5.985375e-05
1.284891 1.900519e-05
1.285022 1.079993e-05
1.285153 1.059829e-05
1.285283 1.063539e-05
1.285414 9.319901e-06
1.285545 1.099349e-05
1.285676 1.172313e-05
1.285807 1.153691e-05
1.285938 1.193169e-05
1.286069 1.268501e-05
1.286200 1.479302e-05
1.286331 1.875262e-05
1.286461 4.430192e-05
1.286592 7.532792e-05
1.286723 7.718717e-05
1.286854 4.616139e-05
1.286985 2.266515e-05
1.287116 2.393708e-05
1.287247 2.855679e-05
1.287378 2.413661e-05
1.287508 1.612569e-05
1.287639 1.043588e-05
1.287770 8.362956e-06
1.287901 1.059508e-05
1.288032 1.894614e-05
1.288163 3.189766e-05
1.288294 3.971602e-05
1.288425 3.446418e-05
1.288556 3.034936e-05
1.288686 4.231530e-05
1.288817 4.984283e-05
1.288948 3.895479e-05
1.289079 2.174545e-05
1.289210 2.525241e-05
1.289341 3.977018e-05
1.289472 5.200096e-05
1.289603 5.294620e-05
1.289734 4.510407e-05
1.289864 3.593280e-05
1.289995 3.798042e-05
1.290126 9.108531e-05
1.290257 3.439964e-04
1.290388 1.075759e-03
1.290519 1.714340e-03
1.290650 1.548877e-03
1.290781 7.498306e-04
1.290912 1.389592e-04
1.291042 4.064495e-05
1.291173 3.543645e-05
1.291304 3.754039e-05
1.291435 5.950649e-05
1.291566 7.144380e-05
1.291697 6.391906e-05
1.291828 1.411446e-04
1.291959 4.405706e-04
1.292089 6.591115e-04
1.292220 5.650544e-04
1.292351 2.341639e-04
1.292482 3.792999e-05
1.292613 1.357603e-05
1.292744 1.382941e-05
1.292875 1.472828e-05
1.293006 1.734607e-05
1.293137 1.947088e-05
1.293267 1.910912e-05
1.293398 2.345368e-05
1.293529 3.236579e-05
1.293660 3.318844e-05
1.293791 2.429738e-05
1.293922 1.926923e-05
1.294053 6.984274e-05
1.294184 1.835356e-04
1.294315 2.474265e-04
1.294445 1.948915e-04
1.294576 8.201215e-05
1.294707 2.766220e-05
1.294838 1.363666e-05
1.294969 1.411495e-05
1.295100 1.612121e-05
1.295231 2.250385e-05
1.295362 2.888589e-05
1.295493 2.960694e-05
1.295623 2.212238e-05
1.295754 1.398586e-05
1.295885 1.507062e-05
1.296016 1.612947e-05
1.296147 1.768632e-05
1.296278 2.058994e-05
1.296409 2.198231e-05
1.296540 1.921541e-05
1.296671 1.361956e-05
1.296801 1.420682e-05
1.296932 2.975400e-05
1.297063 6.115726e-05
1.297194 8.288743e-05
1.297325 7.174321e-05
1.297456 4.107043e-05
1.297587 1.904225e-05
1.297718 1.503825e-05
1.297848 1.706803e-05
1.297979 -4.176770e-06
1.298110 1.662254e-04
1.298241 2.279996e-04
1.298372 1.889184e-04
1.298503 3.804949e-04
1.298634 3.724155e-04
1.298765 1.988614e-04
1.298896 4.160489e-05
1.299026 1.091511e-05
1.299157 1.001925e-05
1.299288 1.025749e-05
1.299419 1.273761e-05
1.299550 1.750170e-05
1.299681 2.111367e-05
1.299812 2.161644e-05
1.299943 2.219201e-05
1.300074 2.986767e-05
1.300204 3.983200e-05
1.300335 3.863902e-05
1.300466 3.059018e-05
1.300597 2.567442e-05
1.300728 2.801977e-05
1.300859 2.965698e-05
1.300990 2.694027e-05
1.301121 2.919480e-05
1.301252 3.636941e-05
1.301382 4.338269e-05
1.301513 4.041401e-05
1.301644 3.219836e-05
1.301775 3.783091e-05
1.301906 3.403953e-04
1.302037 9.714871e-04
1.302168 1.288312e-03
1.302299 9.526600e-04
1.302429 3.224351e-04
1.302560 3.379668e-05
1.302691 1.331816e-05
1.302822 1.100829e-05
1.302953 1.040656e-05
1.303084 9.752675e-06
1.303215 9.304733e-06
1.303346 9.913569e-06
1.303477 1.000138e-05
1.303607 9.852756e-06
1.303738 9.111167e-06
1.303869 8.315859e-06
1.304000 8.618958e-06
1.304131 9.969674e-06
1.304262 1.211769e-05
1.304393 1.373248e-05
1.304524 1.436033e-05
1.304655 1.339833e-05
1.304785 1.627218e-05
1.304916 4.290960e-05
1.305047 2.258379e-04
1.305178 4.926919e-04
1.305309 5.648496e-04
1.305440 3.680341e-04
1.305571 1.110177e-04
1.305702 2.444371e-05
1.305833 1.691519e-05
1.305963 1.642404e-05
1.306094 1.728468e-05
1.306225 1.485542e-05
1.306356 1.113395e-05
1.306487 9.368972e-06
1.306618 8.694412e-06
1.306749 7.697350e-06
1.306880 7.646202e-06
1.307010 7.761555e-06
1.307141 8.202567e-06
1.307272 9.164615e-06
1.307403 9.331744e-06
1.307534 9.863059e-06
1.307665 9.983318e-06
1.307796 1.118524e-05
1.307927 9.918954e-06
1.308058 2.387444e-05
1.308188 2.409428e-04
1.308319 7.062799e-04
1.308450 1.371931e-03
1.308581 1.443052e-03
1.308712 8.344899e-04
1.308843 1.908783e-04
1.308974 2.770465e-05
1.309105 1.706738e-05
1.309236 1.094842e-05
1.309366 1.040718e-05
1.309497 1.068805e-05
1.309628 9.047865e-06
1.309759 8.491629e-06
1.309890 9.626890e-06
1.310021 1.264021e-05
1.310152 1.371844e-05
1.310283 1.250772e-05
1.310414 1.460767e-05
1.310544 1.925161e-05
1.310675 2.036164e-05
1.310806 1.720059e-05
1.310937 1.328650e-05
1.311068 1.028232e-05
1.311199 8.452134e-06
1.311330 7.614366e-06
1.311461 7.807588e-06
1.311592 8.087532e-06
1.311722 9.310050e-06
1.311853 1.041536e-05
1.311984 9.056243e-06
1.312115 9.787014e-06
1.312246 1.629321e-05
1.312377 3.274699e-05
1.312508 1.293562e-04
1.312639 3.652454e-04
1.312769 5.013304e-04
1.312900 4.140595e-04
1.313031 1.764739e-04
1.313162 5.257884e-05
1.313293 2.796410e-05
1.313424 1.620353e-05
1.313555 1.089237e-05
1.313686 1.269296e-05
1.313817 2.170634e-05
1.313947 3.448082e-05
1.314078 4.047176e-05
1.314209 4.318745e-05
1.314340 3.454233e-05
1.314471 2.499570e-05
1.314602 1.466897e-05
1.314733 1.211414e-05
1.314864 1.135109e-05
1.314995 1.258399e-05
1.315125 1.163390e-05
1.315256 1.907041e-05
1.315387 1.884543e-04
1.315518 6.699373e-04
1.315649 1.069112e-03
1.315780 9.341765e-04
1.315911 4.196467e-04
1.316042 6.708913e-05
1.316173 1.660943e-05
1.316303 1.282239e-05
1.316434 1.361014e-05
1.316565 1.228050e-05
1.316696 1.066562e-05
1.316827 1.018329e-05
1.316958 8.860291e-06
1.317089 8.796222e-06
1.317220 9.096458e-06
1.317350 9.057212e-06
1.317481 9.121386e-06
1.317612 8.782630e-06
1.317743 9.415650e-06
1.317874 9.991820e-06
1.318005 1.025365e-05
1.318136 8.939171e-06
1.318267 7.749789e-06
1.318398 8.080585e-06
1.318528 8.322640e-06
1.318659 8.859470e-06
1.318790 1.063390e-05
1.318921 1.124192e-05
1.319052 1.018457e-05
1.319183 8.857517e-06
1.319314 7.884217e-06
1.319445 7.296606e-06
1.319576 6.961195e-06
1.319706 7.912266e-06
1.319837 8.025212e-06
1.319968 7.839848e-06
1.320099 8.223950e-06
1.320230 8.473015e-06
1.320361 8.316192e-06
1.320492 8.474382e-06
1.320623 1.070738e-05
1.320754 4.688336e-05
1.320884 1.925034e-04
1.321015 3.415083e-04
1.321146 3.345630e-04
1.321277 1.818894e-04
1.321408 4.112740e-05
1.321539 1.830152e-05
1.321670 2.238204e-05
1.321801 2.152412e-05
1.321931 1.933751e-05
1.322062 2.179598e-05
1.322193 2.664031e-05
1.322324 2.450877e-05
1.322455 1.689099e-05
1.322586 1.484614e-05
1.322717 1.734244e-05
1.322848 1.712562e-05
1.322979 1.360582e-05
1.323109 1.225182e-05
1.323240 2.520165e-05
1.323371 1.707401e-04
1.323502 5.034749e-04
1.323633 7.148977e-04
1.323764 5.838416e-04
1.323895 2.480131e-04
1.324026 4.167584e-05
1.324157 1.158029e-05
1.324287 1.573055e-05
1.324418 1.306099e-05
1.324549 1.966640e-05
1.324680 3.010629e-05
1.324811 2.838354e-05
1.324942 1.752665e-05
1.325073 9.478934e-06
1.325204 8.480773e-06
1.325335 8.382182e-06
1.325465 9.624660e-06
1.325596 9.949919e-06
1.325727 1.560462e-05
1.325858 1.294573e-05
1.325989 7.914788e-06
1.326120 7.279602e-06
1.326251 6.811159e-06
1.326382 6.548671e-06
1.326513 1.654075e-05
1.326643 3.209970e-05
1.326774 3.411982e-05
1.326905 2.963820e-05
1.327036 2.220589e-05
1.327167 1.355660e-05
1.327298 2.481988e-05
1.327429 2.195005e-05
1.327560 2.392182e-05
1.327690 3.111473e-05
1.327821 3.225658e-05
1.327952 2.864766e-05
1.328083 2.336979e-05
1.328214 1.445435e-05
1.328345 7.334332e-06
1.328476 5.316977e-06
1.328607 6.084131e-06
1.328738 6.043706e-06
1.328868 6.729078e-06
1.328999 6.234860e-06
1.329130 6.704098e-06
1.329261 6.384585e-06
1.329392 7.495966e-06
1.329523 1.029028e-05
1.329654 1.694811e-05
1.329785 2.614567e-05
1.329916 5.415173e-05
1.330046 1.170345e-04
1.330177 1.518276e-04
1.330308 1.218124e-04
1.330439 5.028843e-05
1.330570 1.325219e-05
1.330701 7.526213e-06
1.330832 6.958061e-06
1.330963 6.686234e-06
1.331094 5.598527e-06
1.331224 5.935715e-06
1.331355 5.954554e-06
1.331486 6.627231e-06
1.331617 6.983652e-06
1.331748 7.177402e-06
1.331879 6.978481e-06
1.332010 1.029631e-05
1.332141 5.276619e-05
1.332271 1.866448e-04
1.332402 3.108812e-04
1.332533 3.049317e-04
1.332664 1.674986e-04
1.332795 4.461775e-05
1.332926 9.486198e-06
1.333057 7.814650e-06
1.333188 8.437797e-06
1.333319 7.967630e-06
1.333449 8.250385e-06
1.333580 1.030570e-05
1.333711 1.892658e-05
1.333842 3.163469e-05
1.333973 1.500173e-05
1.334104 1.027409e-05
1.334235 1.106476e-05
1.334366 1.282250e-05
1.334497 8.574493e-06
1.334627 9.801803e-06
1.334758 1.053206e-05
1.334889 1.061320e-05
1.335020 1.297247e-05
1.335151 1.575391e-05
1.335282 1.609615e-05
1.335413 1.204812e-05
1.335544 8.493390e-06
1.335675 6.377501e-06
1.335805 6.446287e-06
1.335936 7.583728e-06
1.336067 1.133320e-05
1.336198 1.397149e-05
1.336329 1.319320e-05
1.336460 9.779563e-06
1.336591 7.325532e-06
1.336722 7.312445e-06
1.336852 6.527696e-06
1.336983 6.168508e-06
1.337114 6.333968e-06
1.337245 6.603300e-06
1.337376 6.514737e-06
1.337507 6.301672e-06
1.337638 6.843356e-06
1.337769 6.423733e-06
1.337900 6.136918e-06
1.338030 7.227499e-06
1.338161 6.805191e-06
1.338292 7.550479e-06
1.338423 7.914608e-06
1.338554 7.701817e-06
1.338685 7.127024e-06
1.338816 7.661242e-06
1.338947 7.292715e-06
1.339078 8.410870e-06
1.339208 1.072311e-05
1.339339 1.509359e-05
1.339470 1.782846e-05
1.339601 1.690469e-05
1.339732 2.374016e-05
1.339863 5.314319e-05
1.339994 9.942023e-05
1.340125 1.032074e-04
1.340256 1.137814e-04
1.340386 2.011338e-04
1.340517 2.480160e-05
1.340648 9.204341e-06
1.340779 9.303310e-06
1.340910 6.653431e-06
1.341041 8.628285e-06
1.341172 1.304304e-05
1.341303 2.113299e-05
1.341434 2.693114e-05
1.341564 2.808344e-05
1.341695 2.528564e-05
1.341826 5.040270e-05
1.341957 1.224789e-04
1.342088 2.019191e-04
1.342219 2.099922e-04
1.342350 1.313653e-04
1.342481 5.466090e-05
1.342611 2.807251e-05
1.342742 2.244751e-05
1.342873 1.491914e-05
1.343004 8.729656e-06
1.343135 7.609882e-06
1.343266 7.312401e-06
1.343397 8.043990e-06
1.343528 8.824974e-06
1.343659 1.348245e-05
1.343789 -1.486349e-05
1.343920 1.701556e-04
1.344051 5.034282e-04
1.344182 1.299576e-05
1.344313 4.338212e-06
1.344444 8.490761e-06
1.344575 9.786884e-06
1.344706 1.511790e-05
1.344837 1.768112e-05
1.344967 1.544739e-05
1.345098 9.994456e-06
1.345229 8.753089e-06
1.345360 8.501283e-06
1.345491 7.485199e-06
1.345622 7.347394e-06
1.345753 7.425778e-06
1.345884 6.880547e-06
1.346015 7.364025e-06
1.346145 8.082373e-06
1.346276 7.574463e-06
1.346407 5.910180e-06
1.346538 6.647958e-06
1.346669 6.744077e-06
1.346800 7.549105e-06
1.346931 6.977700e-06
1.347062 7.817410e-06
1.347192 7.844009e-06
1.347323 7.993260e-06
1.347454 6.460200e-06
1.347585 8.124003e-06
1.347716 -1.177422e-05
1.347847 1.238882e-04
1.347978 2.743219e-04
1.348109 -1.852605e-06
1.348240 6.290104e-06
1.348370 5.271096e-06
1.348501 5.002214e-06
1.348632 5.625239e-06
1.348763 6.229654e-06
1.348894 6.635375e-06
1.349025 7.208127e-06
1.349156 7.785428e-06
1.349287 8.741876e-06
1.349418 9.887140e-06
1.349548 8.395590e-06
1.349679 7.459869e-06
1.349810 9.462033e-06
1.349941 9.653235e-06
1.350072 9.207454e-06
1.350203 9.654286e-06
1.350334 9.682984e-06
1.350465 9.987647e-06
1.350596 2.165330e-05
1.350726 4.237920e-05
1.350857 1.259964e-04
1.350988 1.669291e-04
1.351119 4.504219e-05
1.351250 2.979031e-05
1.351381 2.393830e-05
1.351512 1.810991e-05
1.351643 1.164202e-05
1.351773 7.177987e-06
1.351904 9.969001e-06
1.352035 1.212253e-05
1.352166 1.788293e-05
1.352297 -3.769334e-05
1.352428 4.588462e-04
1.352559 7.849946e-04
1.352690 6.063933e-05
1.352821 1.039782e-04
1.352951 5.920688e-05
1.353082 2.404195e-05
1.353213 1.077586e-05
1.353344 1.248830e-05
1.353475 1.246541e-05
1.353606 1.062258e-05
1.353737 8.712753e-06
1.353868 1.197018e-05
1.353999 1.292150e-05
1.354129 1.276553e-05
1.354260 1.285243e-05
1.354391 1.362765e-05
1.354522 1.359269e-05
1.354653 1.249249e-05
1.354784 1.289688e-05
1.354915 1.237664e-05
1.355046 1.379624e-05
1.355177 1.552400e-05
1.355307 1.538318e-05
1.355438 1.414955e-05
1.355569 1.156846e-05
1.355700 1.217606e-05
1.355831 1.277443e-05
1.355962 1.355723e-05
1.356093 1.499737e-05
1.356224 1.454544e-05
1.356355 1.698387e-05
1.356485 1.761857e-05
1.356616 1.796580e-05
1.356747 1.737625e-05
1.356878 1.478731e-05
1.357009 1.078990e-05
1.357140 1.640957e-05
1.357271 2.168088e-05
1.357402 2.357748e-05
1.357532 2.359175e-05
1.357663 2.095707e-05
1.357794 1.981960e-05
1.357925 2.228383e-05
1.358056 2.300375e-05
1.358187 2.183081e-05
1.358318 3.433196e-05
1.358449 -1.005704e-04
1.358580 1.062939e-03
1.358710 1.306346e-03
1.358841 -1.064051e-04
1.358972 2.938445e-05
1.359103 1.113395e-05
1.359234 1.093830e-05
1.359365 1.501393e-05
1.359496 2.450436e-05
1.359627 2.967943e-05
1.359758 2.689766e-05
1.359888 2.449233e-05
1.360019 1.808161e-05
