# wavelength[micron] photons/cm^2/s/Angstrom/arcsec^2
1.016114 3.399585e-05
1.016223 3.152567e-05
1.016333 2.153563e-05
1.016442 1.538131e-05
1.016551 1.843505e-05
1.016660 2.264024e-05
1.016769 2.314090e-05
1.016878 2.019529e-05
1.016987 1.733891e-05
1.017096 1.887051e-05
1.017206 5.034221e-05
1.017315 1.467927e-04
1.017424 2.398298e-04
1.017533 2.255366e-04
1.017642 1.210046e-04
1.017751 3.471879e-05
1.017860 1.495376e-05
1.017970 1.388844e-05
1.018079 1.271595e-05
1.018188 2.059472e-05
1.018297 3.552780e-05
1.018406 4.165275e-05
1.018515 3.317202e-05
1.018624 2.058658e-05
1.018733 1.507186e-05
1.018843 1.488901e-05
1.018952 2.318265e-05
1.019061 6.561867e-05
1.019170 1.304283e-04
1.019279 1.491465e-04
1.019388 1.008518e-04
1.019497 3.724430e-05
1.019606 1.258363e-05
1.019716 1.309355e-05
1.019825 1.306307e-05
1.019934 1.210448e-05
1.020043 1.320498e-05
1.020152 1.582539e-05
1.020261 1.543824e-05
1.020370 2.638369e-05
1.020479 5.267000e-05
1.020589 6.583538e-05
1.020698 5.201262e-05
1.020807 2.708637e-05
1.020916 2.421147e-05
1.021025 4.746840e-05
1.021134 8.920537e-05
1.021243 1.544981e-04
1.021353 1.958991e-04
1.021462 1.683964e-04
1.021571 8.746720e-05
1.021680 2.406362e-05
1.021789 8.846856e-06
1.021898 8.656818e-06
1.022007 8.778101e-06
1.022116 9.541537e-06
1.022226 1.135442e-05
1.022335 1.296814e-05
1.022444 1.186686e-05
1.022553 1.573141e-05
1.022662 4.646244e-05
1.022771 9.672442e-05
1.022880 1.134874e-04
1.022989 8.245380e-05
1.023099 4.264829e-05
1.023208 4.870146e-05
1.023317 7.201095e-05
1.023426 7.963817e-05
1.023535 6.231334e-05
1.023644 2.062508e-05
1.023753 1.342346e-05
1.023863 1.676419e-05
1.023972 1.651202e-05
1.024081 1.624952e-05
1.024190 1.570692e-05
1.024299 1.669354e-05
1.024408 1.826309e-05
1.024517 1.625941e-05
1.024626 1.340328e-05
1.024736 1.085484e-05
1.024845 1.021284e-05
1.024954 2.339248e-05
1.025063 3.193822e-05
1.025172 1.333459e-05
1.025281 9.480719e-06
1.025390 9.771497e-06
1.025499 1.002435e-05
1.025609 1.036227e-05
1.025718 1.169594e-05
1.025827 1.336226e-05
1.025936 1.374533e-05
1.026045 1.344262e-05
1.026154 1.203346e-05
1.026263 1.081768e-05
1.026373 1.178300e-05
1.026482 1.254641e-05
1.026591 1.271703e-05
1.026700 1.262185e-05
1.026809 1.285632e-05
1.026918 1.425491e-05
1.027027 1.558067e-05
1.027136 1.955887e-05
1.027246 3.146220e-05
1.027355 4.175513e-05
1.027464 3.862305e-05
1.027573 2.570159e-05
1.027682 1.427226e-05
1.027791 1.188880e-05
1.027900 1.192677e-05
1.028009 1.252744e-05
1.028119 1.316026e-05
1.028228 1.291713e-05
1.028337 1.237816e-05
1.028446 1.415404e-05
1.028555 2.893175e-05
1.028664 1.016508e-04
1.028773 3.038269e-04
1.028882 5.259373e-04
1.028992 5.271181e-04
1.029101 3.094119e-04
1.029210 8.814678e-05
1.029319 2.072555e-05
1.029428 2.598699e-05
1.029537 2.931728e-05
1.029646 5.258764e-05
1.029756 1.164313e-04
1.029865 1.654130e-04
1.029974 1.411851e-04
1.030083 7.044922e-05
1.030192 1.934046e-05
1.030301 1.196273e-05
1.030410 1.213696e-05
1.030519 1.336185e-05
1.030629 1.537605e-05
1.030738 1.682513e-05
1.030847 1.629291e-05
1.030956 1.955571e-05
1.031065 3.527264e-05
1.031174 5.473074e-05
1.031283 5.831923e-05
1.031392 4.168652e-05
1.031502 2.165641e-05
1.031611 1.305234e-05
1.031720 1.166736e-05
1.031829 1.087119e-05
1.031938 1.002703e-05
1.032047 1.006258e-05
1.032156 1.067220e-05
1.032266 1.082794e-05
1.032375 1.064435e-05
1.032484 1.066851e-05
1.032593 1.115794e-05
1.032702 1.238705e-05
1.032811 1.489597e-05
1.032920 1.832578e-05
1.033029 2.025318e-05
1.033139 1.882153e-05
1.033248 1.504362e-05
1.033357 1.201242e-05
1.033466 1.054339e-05
1.033575 9.803171e-06
1.033684 9.525746e-06
1.033793 9.222558e-06
1.033902 8.866311e-06
1.034012 1.087170e-05
1.034121 1.801906e-05
1.034230 2.596119e-05
1.034339 2.646537e-05
1.034448 2.027416e-05
1.034557 1.493949e-05
1.034666 1.493510e-05
1.034776 3.577287e-05
1.034885 8.299802e-05
1.034994 1.168604e-04
1.035103 1.023318e-04
1.035212 5.409330e-05
1.035321 2.123925e-05
1.035430 1.872341e-05
1.035539 2.844544e-05
1.035649 3.596486e-05
1.035758 3.374975e-05
1.035867 2.353755e-05
1.035976 1.403185e-05
1.036085 1.051749e-05
1.036194 1.050821e-05
1.036303 1.017987e-05
1.036412 1.020888e-05
1.036522 9.970209e-06
1.036631 9.651513e-06
1.036740 1.082319e-05
1.036849 1.230479e-05
1.036958 1.278836e-05
1.037067 1.223622e-05
1.037176 1.200664e-05
1.037286 3.960697e-05
1.037395 1.703856e-04
1.037504 3.402254e-04
1.037613 3.633046e-04
1.037722 2.229298e-04
1.037831 6.486951e-05
1.037940 1.285364e-05
1.038049 1.015313e-05
1.038159 1.035678e-05
1.038268 1.067195e-05
1.038377 1.104513e-05
1.038486 1.090245e-05
1.038595 1.047813e-05
1.038704 1.074176e-05
1.038813 1.652479e-05
1.038922 1.896415e-05
1.039032 1.493590e-05
1.039141 1.650702e-05
1.039250 1.703344e-05
1.039359 1.593158e-05
1.039468 1.420434e-05
1.039577 1.406107e-05
1.039686 3.447769e-05
1.039795 9.509895e-05
1.039905 1.492777e-04
1.040014 1.363250e-04
1.040123 7.234649e-05
1.040232 2.132917e-05
1.040341 1.186231e-05
1.040450 1.176211e-05
1.040559 1.178301e-05
1.040669 1.154987e-05
1.040778 1.100415e-05
1.040887 1.109365e-05
1.040996 1.183961e-05
1.041105 1.334744e-05
1.041214 1.423734e-05
1.041323 1.478549e-05
1.041432 1.488507e-05
1.041542 1.388314e-05
1.041651 1.469028e-05
1.041760 2.260020e-05
1.041869 8.418829e-05
1.041978 2.498233e-04
1.042087 3.934351e-04
1.042196 3.560537e-04
1.042305 1.808775e-04
1.042415 4.439491e-05
1.042524 1.985711e-05
1.042633 2.028545e-05
1.042742 1.795928e-05
1.042851 1.635458e-05
1.042960 1.825539e-05
1.043069 2.297599e-05
1.043179 2.474432e-05
1.043288 2.105642e-05
1.043397 1.549114e-05
1.043506 1.168588e-05
1.043615 1.078915e-05
1.043724 1.051105e-05
1.043833 1.005753e-05
1.043942 9.974206e-06
1.044052 9.818431e-06
1.044161 9.825736e-06
1.044270 1.017299e-05
1.044379 1.007485e-05
1.044488 9.735743e-06
1.044597 9.750780e-06
1.044706 9.964985e-06
1.044815 1.108626e-05
1.044925 1.201466e-05
1.045034 1.807990e-05
1.045143 5.128176e-05
1.045252 1.034524e-04
1.045361 1.211843e-04
1.045470 8.370534e-05
1.045579 3.284105e-05
1.045689 1.077955e-05
1.045798 9.406963e-06
1.045907 9.022055e-06
1.046016 8.700571e-06
1.046125 8.861928e-06
1.046234 9.002403e-06
1.046343 8.936412e-06
1.046452 9.154988e-06
1.046562 9.822954e-06
1.046671 1.144958e-05
1.046780 1.245563e-05
1.046889 3.118602e-05
1.046998 1.178079e-04
1.047107 2.335776e-04
1.047216 2.586235e-04
1.047325 1.681381e-04
1.047435 5.833084e-05
1.047544 1.405787e-05
1.047653 1.197171e-05
1.047762 1.167086e-05
1.047871 1.098082e-05
1.047980 1.072365e-05
1.048089 1.017472e-05
1.048199 9.578827e-06
1.048308 9.543330e-06
1.048417 9.555712e-06
1.048526 9.539720e-06
1.048635 9.972924e-06
1.048744 1.170173e-05
1.048853 1.505240e-05
1.048962 1.819791e-05
1.049072 1.850279e-05
1.049181 1.660676e-05
1.049290 1.436213e-05
1.049399 1.213074e-05
1.049508 9.892476e-06
1.049617 8.903957e-06
1.049726 9.480982e-06
1.049835 9.754168e-06
1.049945 1.099249e-05
1.050054 1.390019e-05
1.050163 1.515036e-05
1.050272 1.356853e-05
1.050381 1.149997e-05
1.050490 1.104627e-05
1.050599 1.173145e-05
1.050708 1.180661e-05
1.050818 1.151672e-05
1.050927 1.685515e-05
1.051036 4.017064e-05
1.051145 6.716526e-05
1.051254 7.166204e-05
1.051363 4.931270e-05
1.051472 2.402767e-05
1.051582 1.670314e-05
1.051691 1.812018e-05
1.051800 1.872933e-05
1.051909 1.671523e-05
1.052018 1.398766e-05
1.052127 1.201150e-05
1.052236 1.094526e-05
1.052345 1.011958e-05
1.052455 1.595146e-05
1.052564 5.258369e-05
1.052673 1.094365e-04
1.052782 1.322510e-04
1.052891 9.582648e-05
1.053000 3.972947e-05
1.053109 1.221534e-05
1.053218 8.811308e-06
1.053328 9.107917e-06
1.053437 9.149209e-06
1.053546 9.143465e-06
1.053655 8.926646e-06
1.053764 8.986913e-06
1.053873 9.120438e-06
1.053982 8.687822e-06
1.054092 8.383669e-06
1.054201 8.382361e-06
1.054310 8.903265e-06
1.054419 8.705659e-06
1.054528 8.656378e-06
1.054637 9.464172e-06
1.054746 9.721733e-06
1.054855 9.833365e-06
1.054965 9.844015e-06
1.055074 9.525260e-06
1.055183 1.050440e-05
1.055292 1.314150e-05
1.055401 1.549422e-05
1.055510 1.634949e-05
1.055619 1.233852e-05
1.055728 2.044454e-05
1.055838 5.130814e-05
1.055947 3.664362e-05
1.056056 9.198160e-06
1.056165 9.575630e-06
1.056274 9.763903e-06
1.056383 9.863526e-06
1.056492 9.735979e-06
1.056602 9.069203e-06
1.056711 8.916009e-06
1.056820 1.019356e-05
1.056929 1.193294e-05
1.057038 1.250784e-05
1.057147 1.218812e-05
1.057256 1.410273e-05
1.057365 2.299531e-05
1.057475 3.425207e-05
1.057584 3.552870e-05
1.057693 2.523145e-05
1.057802 1.507346e-05
1.057911 1.219185e-05
1.058020 1.125276e-05
1.058129 1.060143e-05
1.058238 1.086290e-05
1.058348 9.956014e-06
1.058457 1.187869e-05
1.058566 1.811734e-05
1.058675 2.956934e-05
1.058784 4.893444e-05
1.058893 5.725583e-05
1.059002 4.308665e-05
1.059112 2.313252e-05
1.059221 1.295049e-05
1.059330 1.064828e-05
1.059439 9.989984e-06
1.059548 9.802939e-06
1.059657 1.037837e-05
1.059766 1.082813e-05
1.059875 1.099041e-05
1.059985 1.140718e-05
1.060094 1.199571e-05
1.060203 1.275798e-05
1.060312 1.318234e-05
1.060421 1.242808e-05
1.060530 1.081689e-05
1.060639 1.002259e-05
1.060748 1.061974e-05
1.060858 1.063500e-05
1.060967 9.621574e-06
1.061076 9.549369e-06
1.061185 1.050233e-05
1.061294 1.099983e-05
1.061403 1.151127e-05
1.061512 1.201682e-05
1.061621 1.191098e-05
1.061731 1.278935e-05
1.061840 1.449417e-05
1.061949 1.539829e-05
1.062058 1.450563e-05
1.062167 1.232647e-05
1.062276 1.078289e-05
1.062385 1.059291e-05
1.062495 1.125333e-05
1.062604 1.192681e-05
1.062713 1.225570e-05
1.062822 1.271703e-05
1.062931 1.309548e-05
1.063040 1.289172e-05
1.063149 1.229934e-05
1.063258 1.158013e-05
1.063368 1.045675e-05
1.063477 1.030016e-05
1.063586 1.150661e-05
1.063695 1.244408e-05
1.063804 1.178869e-05
1.063913 1.013171e-05
1.064022 9.239170e-06
1.064131 1.205433e-05
1.064241 1.785503e-05
1.064350 2.163257e-05
1.064459 1.981430e-05
1.064568 1.590351e-05
1.064677 1.439864e-05
1.064786 1.358683e-05
1.064895 1.161250e-05
1.065005 1.060506e-05
1.065114 1.154489e-05
1.065223 1.456665e-05
1.065332 2.118153e-05
1.065441 2.745411e-05
1.065550 2.792038e-05
1.065659 2.167792e-05
1.065768 1.365405e-05
1.065878 9.884857e-06
1.065987 9.859100e-06
1.066096 1.009122e-05
1.066205 1.216774e-05
1.066314 1.505666e-05
1.066423 1.243123e-05
1.066532 9.754763e-06
1.066641 9.611422e-06
1.066751 1.144896e-05
1.066860 1.272955e-05
1.066969 1.282435e-05
1.067078 1.252221e-05
1.067187 1.294437e-05
1.067296 1.281049e-05
1.067405 1.194255e-05
1.067515 1.096010e-05
1.067624 9.949649e-06
1.067733 9.335296e-06
1.067842 9.229815e-06
1.067951 8.937621e-06
1.068060 8.617681e-06
1.068169 9.019833e-06
1.068278 1.076572e-05
1.068388 1.319260e-05
1.068497 1.806642e-05
1.068606 2.471896e-05
1.068715 3.024334e-05
1.068824 3.178241e-05
1.068933 3.417434e-05
1.069042 3.676481e-05
1.069151 3.580149e-05
1.069261 3.126131e-05
1.069370 2.823331e-05
1.069479 2.645421e-05
1.069588 2.129574e-05
1.069697 1.734137e-05
1.069806 3.013681e-05
1.069915 5.318165e-05
1.070024 6.159691e-05
1.070134 4.893329e-05
1.070243 3.073351e-05
1.070352 2.408189e-05
1.070461 3.054323e-05
1.070570 3.970824e-05
1.070679 3.895729e-05
1.070788 2.705619e-05
1.070898 1.543265e-05
1.071007 1.213694e-05
1.071116 3.300191e-05
1.071225 8.995482e-05
1.071334 1.336607e-04
1.071443 1.218640e-04
1.071552 6.742009e-05
1.071661 3.211729e-05
1.071771 2.795575e-05
1.071880 2.700108e-05
1.071989 2.131359e-05
1.072098 2.619566e-05
1.072207 5.128225e-05
1.072316 6.898892e-05
1.072425 5.978957e-05
1.072534 3.462071e-05
1.072644 2.123832e-05
1.072753 1.827019e-05
1.072862 2.597467e-05
1.072971 9.510113e-05
1.073080 2.072210e-04
1.073189 2.446699e-04
1.073298 1.690093e-04
1.073408 6.133669e-05
1.073517 1.489933e-05
1.073626 9.582599e-06
1.073735 1.201023e-05
1.073844 1.671146e-05
1.073953 1.876281e-05
1.074062 1.646377e-05
1.074171 1.211840e-05
1.074281 1.139434e-05
1.074390 3.496345e-05
1.074499 8.162826e-05
1.074608 1.077792e-04
1.074717 8.566603e-05
1.074826 4.119597e-05
1.074935 1.873822e-05
1.075044 1.710333e-05
1.075154 7.584095e-05
1.075263 2.084538e-04
1.075372 3.034623e-04
1.075481 2.553450e-04
1.075590 1.180338e-04
1.075699 3.042489e-05
1.075808 1.177430e-05
1.075918 1.265355e-05
1.076027 1.446478e-05
1.076136 1.433543e-05
1.076245 1.254644e-05
1.076354 1.314779e-05
1.076463 1.593194e-05
1.076572 1.739727e-05
1.076681 1.595914e-05
1.076791 1.367767e-05
1.076900 1.194414e-05
1.077009 1.079562e-05
1.077118 9.824098e-06
1.077227 1.936966e-05
1.077336 6.049313e-05
1.077445 1.048462e-04
1.077554 1.070713e-04
1.077664 6.332889e-05
1.077773 2.215296e-05
1.077882 1.002605e-05
1.077991 9.802636e-06
1.078100 9.588134e-06
1.078209 9.708657e-06
1.078318 1.007737e-05
1.078428 1.073973e-05
1.078537 1.130954e-05
1.078646 1.125839e-05
1.078755 1.074654e-05
1.078864 1.510830e-05
1.078973 1.421735e-05
1.079082 9.645282e-06
1.079191 8.617029e-06
1.079301 1.091500e-05
1.079410 1.476812e-05
1.079519 1.832544e-05
1.079628 2.010101e-05
1.079737 1.756529e-05
1.079846 1.310740e-05
1.079955 1.070428e-05
1.080064 1.017063e-05
1.080174 1.136814e-05
1.080283 1.397998e-05
1.080392 1.563922e-05
1.080501 1.504387e-05
1.080610 1.277431e-05
1.080719 1.033809e-05
1.080828 9.750494e-06
1.080937 1.040117e-05
1.081047 1.126311e-05
1.081156 1.109406e-05
1.081265 1.069171e-05
1.081374 1.027646e-05
1.081483 1.095458e-05
1.081592 7.677946e-06
1.081701 1.944037e-05
1.081811 2.136501e-04
1.081920 1.472525e-04
1.082029 2.376949e-05
1.082138 8.750660e-06
1.082247 1.115837e-05
1.082356 9.835260e-06
1.082465 9.516266e-06
1.082574 9.116609e-06
1.082684 9.542454e-06
1.082793 9.924181e-06
1.082902 1.433790e-05
1.083011 3.861983e-05
1.083120 1.142473e-04
1.083229 3.751266e-04
1.083338 7.009536e-04
1.083447 7.680239e-04
1.083557 4.992852e-04
1.083666 1.663013e-04
1.083775 3.054132e-05
1.083884 2.032673e-05
1.083993 2.992748e-05
1.084102 3.400807e-05
1.084211 6.233982e-05
1.084321 1.665713e-04
1.084430 2.540404e-04
1.084539 2.341632e-04
1.084648 1.179598e-04
1.084757 3.193267e-05
1.084866 1.058695e-05
1.084975 1.159065e-05
1.085084 1.422935e-05
1.085194 1.502781e-05
1.085303 1.595679e-05
1.085412 1.714380e-05
1.085521 1.670360e-05
1.085630 1.548276e-05
1.085739 3.315149e-05
1.085848 7.041244e-05
1.085957 8.998532e-05
1.086067 7.195042e-05
1.086176 3.685195e-05
1.086285 1.637895e-05
1.086394 1.074907e-05
1.086503 8.650406e-06
1.086612 8.249675e-06
1.086721 8.199296e-06
1.086831 8.299544e-06
1.086940 8.357803e-06
1.087049 8.159857e-06
1.087158 8.717479e-06
1.087267 1.043081e-05
1.087376 1.165803e-05
1.087485 1.318995e-05
1.087594 1.717839e-05
1.087704 2.554114e-05
1.087813 3.397967e-05
1.087922 3.602481e-05
1.088031 2.893737e-05
1.088140 1.886834e-05
1.088249 1.127166e-05
1.088358 8.054633e-06
1.088467 8.325119e-06
1.088577 1.082576e-05
1.088686 1.258719e-05
1.088795 1.229462e-05
1.088904 9.802737e-06
1.089013 8.809169e-06
1.089122 8.736459e-06
1.089231 8.544087e-06
1.089341 8.534355e-06
1.089450 7.616495e-06
1.089559 1.529383e-05
1.089668 6.660495e-05
1.089777 1.457054e-04
1.089886 1.709603e-04
1.089995 1.125473e-04
1.090104 9.236629e-05
1.090214 1.226808e-04
1.090323 4.286951e-05
1.090432 1.606447e-05
1.090541 1.650884e-05
1.090650 1.380107e-05
1.090759 1.162524e-05
1.090868 1.044074e-05
1.090977 9.368344e-06
1.091087 8.559856e-06
1.091196 8.621643e-06
1.091305 8.538182e-06
1.091414 8.135150e-06
1.091523 7.868169e-06
1.091632 7.859884e-06
1.091741 7.851214e-06
1.091850 8.137240e-06
1.091960 8.779399e-06
1.092069 9.811063e-06
1.092178 1.084869e-05
1.092287 1.248968e-05
1.092396 1.111289e-04
1.092505 3.577457e-04
1.092614 5.436323e-04
1.092724 4.661996e-04
1.092833 2.152017e-04
1.092942 4.741840e-05
1.093051 1.185794e-05
1.093160 9.618846e-06
1.093269 9.154838e-06
1.093378 8.968042e-06
1.093487 8.617475e-06
1.093597 8.389582e-06
1.093706 7.800386e-06
1.093815 7.915792e-06
1.093924 9.318695e-06
1.094033 9.951703e-06
1.094142 9.271228e-06
1.094251 8.485372e-06
1.094360 8.102443e-06
1.094470 8.067125e-06
1.094579 7.819343e-06
1.094688 8.302603e-06
1.094797 9.830386e-06
1.094906 5.973427e-05
1.095015 1.590808e-04
1.095124 2.186441e-04
1.095234 1.741632e-04
1.095343 7.670509e-05
1.095452 2.069137e-05
1.095561 9.916630e-06
1.095670 8.839335e-06
1.095779 8.006727e-06
1.095888 7.945321e-06
1.095997 8.017878e-06
1.096107 8.482606e-06
1.096216 9.784742e-06
1.096325 1.185349e-05
1.096434 1.362827e-05
1.096543 1.414442e-05
1.096652 1.413808e-05
1.096761 1.444206e-05
1.096870 1.605146e-05
1.096980 1.713042e-05
1.097089 1.682767e-05
1.097198 2.171621e-05
1.097307 1.679731e-04
1.097416 4.579749e-04
1.097525 6.267954e-04
1.097634 4.875441e-04
1.097744 2.005871e-04
1.097853 4.344449e-05
1.097962 1.487514e-05
1.098071 1.284602e-05
1.098180 1.079826e-05
1.098289 9.483162e-06
1.098398 1.247757e-05
1.098507 1.722824e-05
1.098617 1.857500e-05
1.098726 1.578743e-05
1.098835 1.110489e-05
1.098944 9.096680e-06
1.099053 9.617791e-06
1.099162 1.057558e-05
1.099271 9.646142e-06
1.099380 8.213540e-06
1.099490 8.376650e-06
1.099599 8.173519e-06
1.099708 7.668231e-06
1.099817 7.978347e-06
1.099926 8.311247e-06
1.100035 8.052575e-06
1.100144 8.361109e-06
1.100254 9.482775e-06
1.100363 8.994468e-06
1.100472 8.943040e-06
1.100581 9.585495e-06
1.100690 4.173403e-05
1.100799 1.278651e-04
1.100908 1.870582e-04
1.101017 1.607971e-04
1.101127 7.166169e-05
1.101236 1.883806e-05
1.101345 9.678322e-06
1.101454 8.682419e-06
1.101563 7.538096e-06
1.101672 7.544832e-06
1.101781 7.244300e-06
1.101890 6.839352e-06
1.102000 6.677861e-06
1.102109 7.053176e-06
1.102218 7.602447e-06
1.102327 7.909151e-06
1.102436 8.370290e-06
1.102545 9.093483e-06
1.102654 1.941351e-05
1.102763 1.323513e-04
1.102873 3.473455e-04
1.102982 4.531406e-04
1.103091 3.483659e-04
1.103200 1.383847e-04
1.103309 2.995758e-05
1.103418 1.021247e-05
1.103527 9.042823e-06
1.103637 1.462819e-05
1.103746 8.513579e-06
1.103855 9.080534e-06
1.103964 1.094087e-05
1.104073 1.166271e-05
1.104182 1.195589e-05
1.104291 1.039211e-05
1.104400 1.039460e-05
1.104510 1.045434e-05
1.104619 9.999781e-06
1.104728 9.539586e-06
1.104837 1.451144e-05
1.104946 1.111642e-05
1.105055 2.867874e-05
1.105164 4.918276e-05
1.105273 2.657033e-05
1.105383 1.937930e-05
1.105492 2.021947e-05
1.105601 1.500185e-05
1.105710 1.097656e-05
1.105819 9.964504e-06
1.105928 9.848039e-06
1.106037 9.560235e-06
1.106147 9.880082e-06
1.106256 1.130082e-05
1.106365 1.327100e-05
1.106474 1.316786e-05
1.106583 1.137466e-05
1.106692 1.336093e-05
1.106801 2.446244e-05
1.106910 1.804448e-05
1.107020 3.722390e-05
1.107129 9.063376e-05
1.107238 1.180452e-04
1.107347 9.566970e-05
1.107456 4.172201e-05
1.107565 1.309626e-05
1.107674 8.271375e-06
1.107783 7.939361e-06
1.107893 8.418376e-06
1.108002 9.245900e-06
1.108111 9.710800e-06
1.108220 1.410608e-05
1.108329 1.867966e-05
1.108438 1.996526e-05
1.108547 1.543098e-05
1.108657 1.413714e-05
1.108766 5.535591e-05
1.108875 1.618497e-04
1.108984 2.321953e-04
1.109093 1.992338e-04
1.109202 9.334784e-05
1.109311 2.409855e-05
1.109420 8.107714e-06
1.109530 7.979086e-06
1.109639 7.491949e-06
1.109748 7.876156e-06
1.109857 8.773968e-06
1.109966 7.514373e-06
1.110075 7.141220e-06
1.110184 7.843856e-06
1.110293 9.093409e-06
1.110403 8.623736e-06
1.110512 8.110421e-06
1.110621 8.022835e-06
1.110730 7.893961e-06
1.110839 8.603968e-06
1.110948 8.698710e-06
1.111057 8.341292e-06
1.111166 8.038400e-06
1.111276 7.290051e-06
1.111385 7.057277e-06
1.111494 7.351609e-06
1.111603 7.609159e-06
1.111712 7.652168e-06
1.111821 7.793984e-06
1.111930 7.937791e-06
1.112040 7.758680e-06
1.112149 9.265399e-06
1.112258 1.159889e-05
1.112367 1.318471e-05
1.112476 1.451957e-05
1.112585 1.153673e-05
1.112694 9.356842e-06
1.112803 7.584029e-06
1.112913 7.195243e-06
1.113022 6.918514e-06
1.113131 6.556540e-06
1.113240 6.677281e-06
1.113349 6.988004e-06
1.113458 6.584341e-06
1.113567 6.243565e-06
1.113676 6.832678e-06
1.113786 9.499167e-06
1.113895 2.194713e-05
1.114004 4.464966e-05
1.114113 5.358376e-05
1.114222 4.060614e-05
1.114331 1.746323e-05
1.114440 7.847591e-06
1.114550 6.969215e-06
1.114659 7.382792e-06
1.114768 7.684466e-06
1.114877 7.689271e-06
1.114986 6.813979e-06
1.115095 5.816259e-06
1.115204 5.648951e-06
1.115313 1.259613e-05
1.115423 4.170625e-05
1.115532 8.128186e-05
1.115641 9.325508e-05
1.115750 6.327762e-05
1.115859 2.507967e-05
1.115968 9.797472e-06
1.116077 7.446814e-06
1.116186 8.772281e-06
1.116296 1.069837e-05
1.116405 1.245045e-05
1.116514 1.367353e-05
1.116623 1.158596e-05
1.116732 1.148336e-05
1.116841 1.688550e-06
1.116950 7.756341e-05
1.117060 1.808565e-04
1.117169 2.988978e-05
1.117278 1.056363e-05
1.117387 8.051397e-06
1.117496 5.975516e-06
1.117605 6.470686e-06
1.117714 7.609051e-06
1.117823 7.562359e-06
1.117933 8.164575e-06
1.118042 7.982104e-06
1.118151 7.660157e-06
1.118260 8.212467e-06
1.118369 8.654137e-06
1.118478 7.657319e-06
1.118587 8.474050e-06
1.118696 8.446404e-06
1.118806 7.698890e-06
1.118915 7.161814e-06
1.119024 7.485809e-06
1.119133 7.459820e-06
1.119242 7.624351e-06
1.119351 6.299625e-06
1.119460 6.427751e-06
1.119570 7.981850e-06
1.119679 8.048652e-06
1.119788 1.229867e-05
1.119897 -2.321396e-05
1.120006 2.349687e-04
1.120115 5.107683e-04
1.120224 3.823506e-05
1.120333 6.375711e-06
1.120443 7.966372e-06
1.120552 7.850367e-06
1.120661 9.045182e-06
1.120770 8.606822e-06
1.120879 9.217530e-06
1.120988 1.000394e-05
1.121097 1.015314e-05
1.121206 1.072580e-05
1.121316 1.541318e-05
1.121425 2.090532e-05
1.121534 2.194707e-05
1.121643 1.749995e-05
1.121752 1.027153e-05
1.121861 6.707933e-06
1.121970 5.833225e-06
1.122079 7.315622e-06
1.122189 7.249635e-06
1.122298 7.054229e-06
1.122407 7.205255e-06
1.122516 7.566501e-06
1.122625 1.688316e-05
1.122734 2.841524e-05
1.122843 3.011226e-05
1.122953 2.241802e-05
1.123062 1.445202e-05
1.123171 9.006082e-06
1.123280 8.078284e-06
1.123389 8.487435e-06
1.123498 6.755439e-06
1.123607 5.887233e-06
1.123716 6.201188e-06
1.123826 7.219114e-06
1.123935 7.579549e-06
1.124044 7.195753e-06
1.124153 6.741863e-06
1.124262 8.394141e-06
1.124371 8.782561e-06
1.124480 8.080033e-06
1.124589 8.465212e-06
1.124699 8.649254e-06
1.124808 8.660578e-06
1.124917 8.359857e-06
1.125026 8.445894e-06
1.125135 8.029886e-06
1.125244 7.755283e-06
1.125353 6.562934e-06
1.125463 5.811993e-06
1.125572 4.953210e-06
1.125681 6.486915e-06
1.125790 7.518501e-06
1.125899 8.600680e-06
1.126008 1.131816e-05
1.126117 1.242275e-05
1.126226 1.103130e-05
1.126336 1.001952e-05
1.126445 1.010325e-05
1.126554 1.033743e-05
1.126663 9.040200e-06
1.126772 9.272621e-06
1.126881 1.435939e-05
1.126990 -3.356614e-05
1.127099 3.221304e-04
1.127209 6.156267e-04
1.127318 1.845072e-05
1.127427 1.437022e-05
1.127536 1.103058e-05
1.127645 9.966710e-06
1.127754 9.411985e-06
1.127863 1.041959e-05
1.127973 8.710603e-06
1.128082 8.611981e-06
1.128191 1.399745e-05
1.128300 1.915250e-05
1.128409 1.656438e-05
1.128518 1.193575e-05
1.128627 1.331243e-05
1.128736 1.440400e-05
1.128846 1.635070e-05
1.128955 2.320844e-05
1.129064 3.222517e-05
1.129173 3.146089e-05
1.129282 2.362128e-05
1.129391 2.107302e-05
1.129500 2.350901e-05
1.129609 2.702255e-05
1.129719 3.814388e-05
1.129828 4.848076e-05
1.129937 8.711632e-05
1.130046 1.062676e-04
1.130155 2.310113e-05
1.130264 1.054991e-05
1.130373 1.238247e-05
1.130483 1.975982e-05
1.130592 2.498057e-05
1.130701 2.641588e-05
1.130810 2.622609e-05
1.130919 2.415731e-05
1.131028 2.146002e-05
1.131137 3.251814e-05
1.131246 5.265548e-05
1.131356 5.461976e-05
1.131465 3.595038e-05
1.131574 1.539390e-05
1.131683 2.235010e-05
1.131792 4.628144e-05
1.131901 5.864168e-05
1.132010 5.549161e-05
1.132119 -2.472611e-05
1.132229 3.640384e-04
1.132338 7.682047e-04
1.132447 1.983051e-05
1.132556 1.945273e-05
1.132665 1.388313e-05
1.132774 9.883527e-06
1.132883 1.558813e-05
1.132992 3.847744e-05
1.133102 6.578651e-05
1.133211 7.858619e-05
